gameID,orig_gameID,repetition,acc_norm,rt_norm,bis,bis_baseline,version,trialNum,bis_relative,repetition_1
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,0,0.37201079743186033,-1.0765999097626817,1.448610707194542,-0.7466895498503847,yoked,7,2.1953002570449267,1
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,1,0.37201079743186033,-0.4212299838797738,0.7932407813116341,-0.7466895498503847,yoked,9,1.5399303311620187,2
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,1,0.37201079743186033,-0.9674620572294188,1.339472854661279,-0.7466895498503847,yoked,10,2.086162404511664,2
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,1,0.37201079743186033,0.6678750623216756,-0.29586426488981526,-0.7466895498503847,yoked,11,0.45082528496056945,2
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,1,0.37201079743186033,0.3455103311693019,0.02650046626255842,-0.7466895498503847,yoked,12,0.7731900161129431,2
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,2,0.37201079743186033,-0.9778933850825282,1.3499041825143885,-0.7466895498503847,yoked,13,2.096593732364773,3
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,2,0.37201079743186033,0.04613646927701322,0.3258743281548471,-0.7466895498503847,yoked,14,1.0725638780052318,3
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,2,0.37201079743186033,1.2369108588600772,-0.864900061428217,-0.7466895498503847,yoked,15,-0.11821051157783224,3
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,2,0.37201079743186033,0.26477798327353974,0.10723281415832059,-0.7466895498503847,yoked,16,0.8539223640087052,3
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,3,0.37201079743186033,-1.3744314654558043,1.7464422628876646,-0.7466895498503847,yoked,18,2.4931318127380493,4
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,3,0.37201079743186033,0.11722252369214944,0.2547882737397109,-0.7466895498503847,yoked,19,1.0014778235900956,4
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,3,-2.6040755820230226,1.1501263774616857,-3.7542019594847083,-0.7466895498503847,yoked,20,-3.0075124096343235,4
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,3,-2.6040755820230226,1.3985759814441696,-4.002651563467192,-0.7466895498503847,yoked,21,-3.2559620136168075,4
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,4,0.37201079743186033,-0.03757293550615519,0.40958373293801553,-0.7466895498503847,yoked,23,1.1562732827884004,5
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,4,0.37201079743186033,1.1552844463464886,-0.7832736489146284,-0.7466895498503847,yoked,24,-0.03658409906424365,5
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,4,0.37201079743186033,0.4193724288588635,-0.04736163142700317,-0.7466895498503847,yoked,25,0.6993279184233816,5
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,4,0.37201079743186033,-1.3503115490893762,1.7223223465212365,-0.7466895498503847,yoked,26,2.4690118963716214,5
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,5,0.37201079743186033,0.5505334840361157,-0.17852268660425535,-0.7466895498503847,yoked,27,0.5681668632461294,6
